Record_ID,Operator_Name,Installation_ID,Time,Solar_Irradiance,Panel_Temperature,Ambient_Temperature,Cloud_Cover,Humidity,Wind_Speed,Rainfall,Dust_Level,Panel_Efficiency,Inverter_Efficiency,Solar_Power_Output
107428,Meena,INST-1908,4:15,0,29.3,29.7,85.9,67.2,8.8,19.7,13.5,17.43,94.7,0.19
107429,Akash,INST-5774,17:45,76.5,27.6,25.8,76.9,37.7,8.2,3.2,14.5,18.14,97.9,0.1
107430,Kumar,INST-7725,4:00,0,23.8,23.4,88.9,90.3,12.8,18.5,17.4,19.28,92.73,0
107431,Arun,INST-7493,13:00,580.8,26,22.2,46.5,54.7,4.5,14.6,19.2,20.77,93.28,0.89
107432,Akash,INST-8263,19:15,0,25.6,26.8,88.9,76.3,9.8,7.5,9.5,20.38,95.87,0.16
107433,Akash,INST-6421,11:30,860.7,32.9,27.4,10.7,37.8,8.6,0,8.6,21.1,96.05,1.79
107434,John,INST-2903,7:00,84.4,32,32.5,76.9,72,13.3,24,12.7,18.12,95.9,0.2
107435,Arun,INST-3662,15:30,602.9,44.4,38.5,19.1,49.5,1,0,28.7,17.19,94.28,0.87
107436,Divya,INST-7517,9:45,518.1,43.8,41,35,67.4,2.4,0,10.4,20.13,94.78,0.81
107437,John,INST-9206,7:00,111.9,21.5,21.5,60.5,70.2,3.5,20,20.1,18.46,95.39,0.37
107438,Ravi,INST-3450,22:00,0,16.6,18,87.9,87.2,1.4,20.9,6.9,21.76,93.26,0.1
107439,Meena,INST-8715,15:15,594.3,26.9,23.9,19.1,49.8,7.7,0,4.2,22.01,95.82,1.17
107440,Arun,INST-5609,20:45,0,38.9,40.2,86.6,26.1,3,4.4,16.5,22.82,93.77,0
107441,Meena,INST-1321,0:00,0,34.6,34.6,84,84.8,8.1,11.9,13.3,19,97.78,0
107442,Priya,INST-6063,22:15,0,28.5,29.2,77.3,77,4.1,24.5,21.3,17.29,96.53,0
107443,Meena,INST-5310,7:15,177,41.8,38.8,35.4,65.9,6.5,0,12.1,17.36,93.67,0.22
107444,Ravi,INST-8463,15:45,592.5,28.3,23.4,21.2,59.3,3.8,0,16.3,18.46,98.92,0.93
107445,Ravi,INST-8250,20:00,0,27,27.9,64,92.7,9.3,10.1,29,18.52,92.71,0
107446,Kumar,INST-9900,12:15,455.9,29.5,26.1,64.6,92.1,1.4,8.9,25.6,20.68,98.55,0.62
107447,Priya,INST-9535,12:00,430,45.3,39.9,69.9,78,5.7,4.5,1.8,20.87,98.28,0.69
107448,John,INST-4752,14:00,806.3,26.9,18.8,6.3,37.7,4,0,13.8,20.4,94.16,1.47
107449,Arun,INST-6461,23:45,0,24.7,26.4,59.7,59,14.9,17.9,24.9,22.16,94.01,0
107450,Arun,INST-4830,8:30,398.1,45,42,23.6,77.4,13.5,0,28.9,22.66,97.53,0.68
107451,Ravi,INST-2494,14:15,829.9,23.2,18.1,3.9,82.3,4.8,0,29.2,20.61,98.32,1.59
107452,John,INST-2734,0:45,0,34.6,35.5,57.6,37,2,24.3,3.7,17.06,92.11,0.16
107453,Meena,INST-3530,6:15,0,22,23.9,5.9,75.5,2.5,0,9.2,17.43,96.01,0
107454,Divya,INST-4045,20:15,0,31.2,32.3,39.3,64,10.8,0,11.1,19.21,97.3,0
107455,Priya,INST-3743,0:15,0,30.5,31.4,53.5,75.5,0.8,11.5,3.9,20.74,97.14,0.13
107456,Akash,INST-3410,12:00,388.6,35.9,34.1,73.3,32.3,2.9,17.9,12.8,20.26,94.57,0.77
107457,Akash,INST-4302,4:45,0,25.8,25.3,27.9,82.1,6.1,0,9.4,19.35,92.28,0
107458,Ravi,INST-9423,22:45,0,25.1,25.3,66.2,47.8,4.9,3.3,1,20.1,98.86,0
107459,Meena,INST-5384,0:45,0,22.9,23.6,41.8,54.5,12.5,12.7,25.7,17.09,97.89,0
107460,Arun,INST-2144,0:45,0,36.4,38.1,28.2,88.4,13.7,0,4.5,18.24,95.74,0.06
107461,John,INST-3543,21:00,0,40.3,40,91.5,88.1,6.2,19.4,18.3,21.48,94.12,0.11
107462,Kumar,INST-6019,1:45,0,27,25.2,27,83.2,7.6,0,15,19.75,93.58,0
107463,Divya,INST-3610,6:30,10.1,23.3,22.8,88.4,22.8,6.1,10,17.8,22.78,94.34,0
107464,Divya,INST-8715,20:45,0,22,22.6,47.8,49,2.1,1.9,20.7,22.15,98.15,0
107465,Divya,INST-2720,13:45,338.7,37.1,35.4,80.4,87.7,11.6,20.9,16.3,19.91,92.84,0.51
107466,Akash,INST-9857,6:00,0,20.5,18.9,45.1,45.8,5.4,0.8,10.9,21.85,94.26,0.19
107467,Kumar,INST-9356,10:15,798.8,29.3,22.6,10,69.3,4.6,0,21.5,21.01,97.07,1.42
107468,Kumar,INST-5506,22:00,0,18.9,20.6,55.4,77.7,6.6,15.2,28.4,22.26,92.04,0.17
107469,Akash,INST-9217,14:15,594.7,39.4,36,35.5,54.5,4.6,0,13.1,18.05,95.17,1.15
107470,Arun,INST-2172,7:45,233.9,38.6,35.2,9.2,35,2.8,0,17.4,18.88,93.99,0.34
107471,Priya,INST-3782,2:30,0,41.9,40.3,73.3,94.9,0.7,13.9,3,17.5,98.07,0.19
107472,Akash,INST-7727,22:30,0,26.1,27.7,95.1,76.7,8.6,1.9,1.2,17.29,94.24,0
107473,Priya,INST-6504,14:30,382.6,33,28.9,67.8,28.4,2,18.4,19.3,19.56,97.02,0.63
107474,Arun,INST-3994,12:45,757.7,27.7,19.7,26.8,91.3,7.2,0,5.3,19.6,98.86,1.29
107475,Priya,INST-1286,2:00,0,41.2,41.9,67.5,65.1,7.3,9.1,4.6,21.76,94.83,0
107476,Akash,INST-4102,19:45,0,40.5,41.2,54.8,41.3,8.5,24.6,4,19.09,96.68,0
107477,Divya,INST-2323,15:30,607.6,34,27.4,20.2,20.9,7.6,0,24.7,17.24,93.3,0.96
107478,Meena,INST-1568,2:00,0,31.4,33.2,69.5,70.4,8.4,23.5,23.4,22.54,96.37,0
107479,Kumar,INST-6869,11:15,590.6,25,20.3,47.3,87.5,14.8,0.4,26.9,22.15,98.09,0.96
107480,Akash,INST-4515,18:00,15.9,28.6,27.8,2,52.2,6.9,0,12.9,18.02,92.97,0
107481,Divya,INST-7938,10:15,840,27.7,19,3.5,64.8,9.7,0,8,21.35,93.92,1.75
107482,Meena,INST-3755,22:15,0,22,21.8,82.4,22.6,10.2,10.9,6.8,18.19,97.23,0
107483,Divya,INST-8131,2:00,0,19.4,18.7,41.9,45.7,7.2,20.2,19.7,21.52,96,0
107484,John,INST-2277,16:45,306.8,32.7,28.7,48.7,84.7,3.8,14.5,1.8,19.38,96.4,0.39
107485,Meena,INST-1901,11:45,910.1,45.1,38.5,5.9,76.4,2.6,0,18.9,18.98,97.58,1.42
107486,Ravi,INST-1092,12:30,688.4,39,34.1,36.9,95,11.9,0,13.6,21.54,95.68,1.28
107487,Arun,INST-8025,11:30,909.8,45.6,37,8.2,44.2,10.2,0,5.5,19.31,92.71,1.42
107488,Arun,INST-3364,16:45,164.8,30.8,30.7,81.4,51.7,2.9,23.3,20.2,20.83,98.17,0.3
107489,Arun,INST-2531,15:00,605.1,32.2,27.3,15.6,31.9,3.5,0,5.9,18.34,97.13,0.91
107490,Arun,INST-9582,21:15,0,24.5,25.7,43,55.6,14.6,20.7,4.2,22.2,96.07,0.15
107491,Ravi,INST-3412,22:30,0,34.6,35.8,91.4,75.6,12.6,4.6,17.5,19.31,95.95,0.17
107492,Meena,INST-9609,22:00,0,26.2,24.5,36.3,37.1,10.4,0,25.6,19.95,94.79,0
107493,Ravi,INST-4881,5:45,0,21.8,20.1,38.3,73.1,11.1,0,2.4,22.18,95.79,0
107494,Ravi,INST-5887,20:30,0,35.6,34.9,80.6,80.2,3.3,6.2,6.4,22.38,98.03,0.19
107495,Akash,INST-6406,11:45,664.6,46.7,40.7,37.2,23,13.8,0,5.3,17.18,98.06,1
107496,Ravi,INST-1603,18:45,15.6,34.1,34.5,43,78.1,14.2,14,19.3,19.69,96.43,0.07
107497,Meena,INST-9223,21:45,0,33.2,31.7,24.5,53.3,9.3,0,13.1,21.64,98.81,0.16
107498,Meena,INST-5257,12:45,344.8,30.3,28.4,80.1,59.7,3.8,11.9,8.4,18.9,92.84,0.54
107499,Ravi,INST-1956,18:45,12.7,39.9,40.5,87.8,88.3,6.9,6.2,17.5,19.13,97.54,0.1
107500,Meena,INST-8479,17:45,132.6,18.5,18.6,59.2,57.3,8.1,24.3,21.8,19.29,96.13,0.03
107501,Meena,INST-8446,19:45,0,32.5,31.1,96.4,75.7,1.1,18.8,26.5,21.78,93.64,0
107502,Akash,INST-2418,13:45,854.5,29.6,22.6,12.1,32.1,10.2,0,18,20.34,98.42,1.72
107503,Priya,INST-2886,10:00,779.9,25.7,19.9,12,72.5,13.4,0,13.5,19.2,93.43,1.42
107504,John,INST-5541,1:00,0,22.3,22,88.4,23.4,11.4,23.3,12.2,17.54,95.12,0
107505,John,INST-3988,21:30,0,30.5,29.6,50.1,77.8,14.9,24.5,29.4,22.47,93.42,0.15
107506,Ravi,INST-2833,8:15,224.9,21.9,19.4,64.4,40.2,5.1,14.2,10.1,20.94,94.24,0.43
107507,John,INST-3170,8:30,263.4,35.6,32.6,53.9,29.7,12.6,5.5,27.3,19.82,98.34,0.59
107508,John,INST-8275,10:00,725.2,36.2,31.7,17.8,39.5,12,0,14.1,20.69,98.58,1.31
107509,Meena,INST-7401,11:00,815.2,39.2,30.7,17.1,89.8,12.5,0,21.7,17.58,93.47,1.14
107510,Kumar,INST-7457,1:15,0,29.7,28,63.4,47.6,12.8,6.9,19.1,20.47,93.23,0
107511,Meena,INST-5289,2:30,0,31.7,30.1,26.2,30.7,11.1,0,4.2,20.43,96.23,0
107512,Ravi,INST-3760,5:45,0,20.8,19.7,80.1,77.7,11.7,16.1,0.4,18.26,95.17,0
107513,Arun,INST-9238,13:30,652.6,33.5,27,39.6,75.2,6.7,0,2.2,18.08,93.81,1.03
107514,Meena,INST-6618,8:15,419.8,34.5,29.3,21.4,55.3,2.8,0,16,19.39,96.06,0.61
107515,Kumar,INST-2899,23:45,0,21.4,19.7,83.7,46.9,3,18.5,16.1,20.9,93.83,0.17
107516,Priya,INST-6240,10:15,314.7,40.5,39.2,75.6,41.1,2.1,20.4,2.7,20.03,93.85,0.43
107517,Meena,INST-5073,15:15,588.6,22.2,19.2,20.3,93.2,0,0,24.3,19.1,93.66,1.11
107518,Divya,INST-7151,8:45,464.5,35.7,32.8,9.5,92.1,0.5,0,22.4,21.51,94.23,0.81
107519,Akash,INST-2235,10:00,560.6,37.9,31.7,44.8,51.5,9.6,10.4,3.3,22.59,96.25,1.28
107520,Arun,INST-3390,0:15,0,28.1,29.1,97.5,74.7,12.3,14.5,7.2,22.78,95.67,0
107521,Divya,INST-5590,3:45,0,31.4,29.6,40.1,74.9,13,4.4,4.1,20.09,96.43,0.01
107522,Meena,INST-9183,2:45,0,36.5,38.3,93.9,21.5,0.6,18.9,5.8,20.38,97.94,0.11
107523,Divya,INST-1022,7:30,130.3,28,27,68.5,79.6,3.5,19.9,7.9,17.9,92.47,0.09
107524,Divya,INST-2086,3:30,0,41.3,41,51.1,85.4,13.9,24.5,28,17.21,95.93,0.11
107525,Ravi,INST-8308,13:45,373.6,36.7,35.1,73.4,93.6,12.4,13.3,13.1,19.37,97.55,0.84
107526,Ravi,INST-4540,13:45,487.2,22.9,19,57.9,28.1,13.3,9.4,19.7,17.07,96.57,0.56
107527,John,INST-9393,5:45,0,19.8,21.8,95.4,52.2,9.3,17.5,26.6,21.64,97.51,0
107528,Ravi,INST-1943,21:45,0,27.7,28.3,89.6,61.2,6.9,7.1,26,22.8,92.71,0
107529,Akash,INST-9671,17:30,172.6,38.2,34.8,41.6,60.5,12.1,6.7,6.9,17.71,98.54,0.48
107530,Priya,INST-5697,0:30,0,24.4,24.7,99.5,27,10.8,8.2,19.2,17.29,97.32,0.04
107531,Ravi,INST-7117,6:15,0,21.4,23,78.5,88.9,14.9,11.4,20.2,21.74,96.14,0
107532,Arun,INST-5838,2:45,0,42.2,41.5,93.4,61.3,4,24.9,19.7,20.55,93.25,0.06
107533,Ravi,INST-5931,22:00,0,36.5,37.9,66,74.4,0.2,17.1,22.9,21.33,94.74,0
107534,Kumar,INST-6059,3:45,0,39.7,41,64.3,27.5,5.9,12.2,28.9,21.05,97.15,0.14
107535,Arun,INST-1250,19:15,0,27.3,27.4,40.6,51.2,12.8,5.1,4.7,18.51,98.42,0.1
107536,Akash,INST-2981,5:30,0,40.7,41.9,38.8,27.6,2.6,0,1.2,17.78,98.25,0.09
107537,Meena,INST-9967,3:00,0,33.5,34,74,37.6,1.3,6.2,1.7,17.76,92.71,0.13
107538,Akash,INST-2861,13:00,582.2,26.5,21.7,47.5,31.4,10.5,17.3,20,20.29,92.57,1.17
107539,Ravi,INST-9499,22:00,0,24.4,25,46.3,78.7,9.7,0.8,6.2,17.3,93.11,0.1
107540,Kumar,INST-2815,12:30,338.8,32.2,29.9,79.7,92.9,3.2,22,0.5,22.58,93.39,0.52
107541,John,INST-9348,16:30,385.9,35.9,33.7,27.7,53,1.2,0,14.1,20.06,95.22,0.81
107542,Kumar,INST-4258,18:30,0.9,21.8,23.5,38.9,70,10.6,0,11.2,22.84,95.34,0
107543,Meena,INST-4451,21:15,0,21.5,20.5,78.7,74,3.2,18.8,25.2,18.83,94.97,0
107544,Meena,INST-6236,13:15,589.1,28.3,24.3,46.2,58.6,6.5,10.4,1.9,17.93,98.36,1.14
107545,Priya,INST-1170,5:30,0,20.3,21.5,59.4,44.8,13.9,17.6,20.2,20.91,94.34,0
107546,Meena,INST-9181,1:30,0,35.2,33.6,39.5,76.5,11.7,0,10.7,18.79,92.46,0.01
107547,Priya,INST-5732,14:15,413.7,33.4,28.2,60.6,89.8,11.7,14.2,21.4,17.31,98.43,0.51
107548,Divya,INST-5053,22:00,0,18.7,19.6,64,25,2.7,16.3,24.3,21.51,93.47,0.07
107549,John,INST-7983,23:30,0,21,21,67.8,44.2,5.4,22.4,4.1,17.23,93.32,0
107550,John,INST-4648,0:15,0,32.9,32.6,43.5,36.3,5.5,16.2,4.3,21.19,98.36,0
107551,Priya,INST-9207,18:00,0,36.6,35.4,85.4,62,8.6,5.7,29.6,19.75,96.82,0.17
107552,John,INST-5384,4:00,0,23.6,24.5,63.7,69.5,14.7,2.1,25.3,21.19,93.56,0
107553,Meena,INST-8448,2:15,0,21,19.6,63.2,76.9,2.8,6.6,22.4,19.2,98.28,0.14
107554,Priya,INST-7306,13:30,392.7,34.8,32.9,73.1,23.7,1.8,9.5,28.2,20.4,96.3,0.6
107555,Arun,INST-4766,13:45,365.4,30.9,29.7,72.9,22.5,6,16.2,9.7,19.04,95.18,0.78
107556,Meena,INST-9713,20:45,0,30.4,29.2,96.6,77.2,10.3,20.7,29.6,18.22,92.7,0
107557,Priya,INST-3937,12:15,955.1,29,22.5,6,70.8,8.4,0,3.7,18.02,95.72,1.5
107558,Meena,INST-4343,2:30,0,28,28.5,47.3,77.1,12.8,7.3,6.2,21.79,96.62,0
107559,John,INST-4454,11:00,625.1,43.9,36.7,44.7,25.9,7.4,0.3,28.1,21.8,92.76,1.16
107560,Arun,INST-9481,1:30,0,39.1,40.2,58.6,81.7,9.5,21.2,23.3,19.1,96.53,0
107561,Meena,INST-3914,12:15,634.8,28,23.3,41.7,87.2,2.8,3.4,2.5,20,98.93,1.11
107562,John,INST-2368,10:00,505.3,30.5,27.8,51.3,38.7,7.3,14.5,4.3,17.63,92.14,0.71
107563,Ravi,INST-5869,7:00,202.2,35.9,34.5,23.5,70.2,13.1,0,6.1,21.18,93.43,0.56
107564,Akash,INST-1492,19:00,0,43.1,41.9,55.4,24.3,11.3,1.2,8.5,19.22,92.91,0
107565,Arun,INST-8690,20:30,0,19.4,20.1,55,68.1,3.5,7.8,3.6,18.38,92.84,0.06
107566,Priya,INST-4576,10:15,353.5,23,19.6,70.8,56.6,5.9,10.4,6,21.43,93.99,0.85
107567,Ravi,INST-4681,12:15,779.3,35.5,28.2,26.7,31.9,0.3,0,23.7,22.98,98.13,1.75
107568,John,INST-4990,3:00,0,23,21.3,23,40.7,0.4,0,21.5,22.18,97.61,0
107569,Divya,INST-4543,16:30,373,37.1,32.4,26.4,94.1,8.1,0,28.4,22.92,92.61,0.77
107570,Divya,INST-2605,21:15,0,23.8,24.9,44.6,30,14.2,7,16.4,20.95,93.29,0
107571,Arun,INST-7656,3:00,0,17,18.6,61.7,84.6,0.9,19.8,6.8,19.09,93.87,0.11
107572,John,INST-1256,12:30,294.2,26.7,25.8,82.9,42.5,5.1,3.7,1.5,18.48,98.25,0.66
107573,John,INST-1014,3:00,0,35.5,36.3,70.3,65.7,5.9,22.2,7.7,22.19,94.68,0.1
107574,Priya,INST-1407,10:30,259.5,26.9,24.8,86.7,43,2.9,4.5,5.7,22.19,92.93,0.45
107575,Kumar,INST-9606,15:00,584.3,45.3,39,19.6,56.1,2.5,0,27.5,20.48,97.86,1.01
107576,Priya,INST-1230,18:00,0,28.5,27.7,10.4,68.2,10.8,0,27.4,20.73,96.48,0
107577,Ravi,INST-2504,18:30,11.1,37.4,36.4,1.6,51,12.6,0,9.8,18.44,96.23,0
107578,Kumar,INST-5463,19:15,0,33.3,34.2,70.4,51.1,9.9,17.1,21.8,20.57,93.98,0.05
107579,Divya,INST-9604,1:30,0,17.7,19.7,63.7,87.5,13.9,20.9,10.3,19.27,94.91,0
107580,Akash,INST-7716,20:30,0,25.8,26.7,92,36.8,14.3,21.3,14.6,17.3,95.47,0
107581,Divya,INST-8333,1:00,0,34.4,35.5,60.8,71.4,10.1,9.6,16.8,17.4,93.41,0.02
107582,Priya,INST-8445,5:45,0,32.2,32.6,51.8,77.2,11.7,21.8,19.9,21.78,92.79,0.18
107583,Akash,INST-2733,2:15,0,40.4,41.2,37.5,36.6,6.7,0,27.6,17.24,96.83,0.08
107584,John,INST-2560,18:00,0,28.5,26.7,47.6,84.4,3.5,14.8,5.1,17.63,93.29,0
107585,Ravi,INST-2797,19:00,0,39.7,40.7,50.9,57.6,14.2,1.3,23.9,17,96.48,0
107586,Priya,INST-2499,7:00,136,35,35.6,60,30.9,14.2,22.9,22.9,17.47,93.95,0.33
107587,Meena,INST-5726,13:00,402.6,28.9,25.8,70.5,49.8,6.2,20,4.9,20.07,94.94,0.7
107588,Ravi,INST-5126,23:45,0,41.4,40.5,83.3,59.9,13.7,22.9,6.8,17.9,92.2,0
107589,Ravi,INST-7286,9:00,441.5,39.6,35.6,45.1,87.3,11.3,12.7,0.9,18.29,93.02,0.8
107590,Divya,INST-7888,9:45,646.9,46.8,41.4,8.4,35.9,3.3,0,28.2,22.3,94.86,1.26
107591,Ravi,INST-1329,15:00,227.4,32.2,29.5,83,82,0.4,4,29.3,17.63,98.16,0.44
107592,John,INST-3881,21:00,0,30.4,30.8,86.2,80.7,5.5,2.3,2.7,20.65,92.78,0
107593,Akash,INST-4653,3:00,0,21.2,20.6,22.7,21.4,13.2,0,14.2,20.41,94.2,0
107594,Priya,INST-8332,13:15,914.5,36.7,29.4,7.3,34.8,5.9,0,19.9,22.25,98.84,1.91
107595,Ravi,INST-2905,15:30,602.4,40,35.4,14.7,63.8,1.4,0,28.5,17.56,94.23,0.81
107596,Arun,INST-6674,8:30,142.4,34.7,33.3,81.3,25.3,7.5,6.6,16.4,22.24,93.77,0.28
107597,Priya,INST-3242,21:30,0,28.4,29.2,21,24.2,8.2,0,20,17.35,94.33,0.07
107598,Meena,INST-2416,8:00,251.8,42.1,39.8,57.2,81.3,7.1,9.4,29.4,18.33,95.36,0.54
107599,Arun,INST-9083,9:30,308.4,36.1,33.6,69.6,49.4,14.5,24.2,18.2,17.38,98.3,0.36
107600,Priya,INST-5155,3:15,0,38,39.6,71.8,71.2,8,5.4,18.8,22.14,97.87,0.05
107601,Meena,INST-6264,2:30,0,36.3,35.3,37.9,34.4,12,0,14.3,18.43,92.72,0
107602,Kumar,INST-4298,23:15,0,38,39.1,62.8,71.2,12.4,24.9,25.2,20.37,98.28,0
107603,Arun,INST-6808,21:00,0,35,33.1,27.2,20.9,13.1,0,15.7,21.06,95.22,0
107604,Divya,INST-8559,15:45,543.9,37.7,33.6,26.9,68.5,0.7,0,2.4,22.17,97.72,1.21
107605,Meena,INST-9898,11:00,558.2,31.1,25.8,51.7,31.3,2.1,9.6,19.9,17.25,94.14,0.72
107606,Ravi,INST-1193,8:45,443,43.4,40.2,15.7,25.3,9.5,0,14.8,18.02,92.05,0.77
107607,Arun,INST-1852,1:00,0,41.2,41.5,25.1,73.3,8.3,0,14.6,20.6,98.13,0
107608,Meena,INST-6171,6:45,0,33.2,31.2,7.9,41.3,12.5,0,27.6,20.07,94.17,0
107609,Arun,INST-5683,20:30,0,31,30,61.9,86.7,9,15.7,10,19.83,95.42,0.04
107610,John,INST-3237,12:45,968.1,40.1,32.6,6.1,60.3,3.3,0,7.2,19.2,93.66,1.7
107611,Kumar,INST-8386,3:45,0,36.2,35.2,48.2,31.6,10.2,23,21.8,22.42,95.15,0.12
107612,Kumar,INST-5751,9:15,323.8,39.6,35.7,63.1,73.3,12.3,24.2,17.5,17.97,97.94,0.42
107613,Priya,INST-8350,23:45,0,32.3,33.3,88,64.5,4.1,10.8,27.6,18.73,94.32,0
107614,Divya,INST-1414,20:45,0,21.4,21.3,49.5,23,3.3,4.6,23.8,19,95.19,0.06
107615,Divya,INST-4973,15:45,239,34.7,32.6,77.8,26.8,8.5,12.1,29.3,20.54,95.83,0.22
107616,Kumar,INST-1910,13:45,461.7,39.2,36.6,63.3,23.1,6.2,4.2,2.3,20.36,96.76,0.74
107617,Priya,INST-1723,4:00,0,35.7,35.2,25.2,82.5,10.1,0,10.9,17.52,96.97,0.14
107618,Arun,INST-3124,22:15,0,19.4,20,26.3,42.6,9.9,0,23.6,18.19,96.73,0
107619,Divya,INST-1172,21:30,0,33.3,31.7,88.9,21.7,10.5,21.6,28,17.45,94.41,0
107620,Akash,INST-7009,17:30,153.1,40.6,40.8,41.4,30.5,13.8,22.9,19.7,20.43,92.4,0.25
107621,Meena,INST-7891,3:45,0,26.5,26.6,33.7,25.3,14.1,0,5,22.7,97.97,0.09
107622,Ravi,INST-1957,5:30,0,31.8,33.3,83.2,38.7,3.4,8.5,3.7,19.4,98.18,0.03
107623,Ravi,INST-5036,7:15,106.1,38.4,35.7,63.2,48.9,13.1,9.5,25.1,22.72,93.47,0.05
107624,Kumar,INST-1518,20:45,0,42.7,40.9,61.8,75.8,12.3,8.9,21.3,20.07,92.29,0.14
107625,Divya,INST-4768,23:45,0,40.4,40.7,25.3,27.6,10.8,0,23.9,20.45,93.34,0
107626,John,INST-4617,12:45,663,48.9,41.8,40.1,60.3,7.1,24.2,13.1,19.45,94.62,0.95
107627,Priya,INST-3453,7:30,255.9,23.3,20.1,5.9,50.6,13.2,0,17,21.27,93.17,0.53
107628,John,INST-3508,10:00,527,27.8,23.6,46.9,85.6,1.4,17.5,26.2,17.2,97.7,0.77
107629,Arun,INST-9829,0:45,0,32.1,30.2,68.5,66.8,14.9,0.6,28.3,22.13,94.03,0.11
107630,Meena,INST-2152,18:00,17.5,23.6,23.8,43,54.4,10.5,6.6,12.5,21.27,95.23,0.06
107631,Divya,INST-8574,21:00,0,34.6,36.2,89,57.8,2.5,24.6,24,22.93,96.04,0
107632,Divya,INST-7390,22:30,0,35.8,36.9,36.5,38.2,0.3,0,17.1,22.66,96.32,0
107633,Arun,INST-5933,13:45,774.3,37.2,30.7,25.2,22.6,1.5,0,13,20.91,92.47,1.58
107634,Priya,INST-6129,4:00,0,28.7,30.5,40,33.3,13,0,2.1,19.14,92.34,0.19
107635,Arun,INST-3198,2:30,0,19.6,18.1,99.2,57.3,11.8,6.7,10.1,17.1,92.38,0.02
107636,Priya,INST-2055,17:00,107.2,28.4,25.5,78.2,40.7,0.3,11.5,28.6,22.13,98.37,0.35
107637,Ravi,INST-6321,10:30,450.3,23.6,20.6,55,80.8,8.7,19.3,14.9,21.84,94.49,1.04
107638,Divya,INST-5299,7:15,78.3,29.3,28,81.2,47.5,4.4,16.1,16.2,19.91,94.32,0.23
107639,John,INST-2591,7:15,107.6,40,37.8,76,82.7,3.4,19.8,9.4,20.72,93.74,0.26
107640,Akash,INST-2074,22:00,0,20.8,22.2,92,89.2,6.8,12.9,26.5,17.87,97.92,0.14
107641,Ravi,INST-8646,13:30,250.1,31.3,31.1,88.1,66.8,14.5,8.2,15.2,21.85,93.17,0.27
107642,Ravi,INST-1252,0:15,0,36.6,37.4,36.3,41.4,2.2,0,10.4,22.87,94.6,0.05
107643,Meena,INST-6802,3:30,0,36.3,35.2,79.4,38.1,13.4,5.7,17.9,20.06,97.47,0
107644,Kumar,INST-7793,23:45,0,40.1,40.1,45.1,85.9,14.7,18.8,20.8,22.16,98.47,0.03
107645,Priya,INST-6136,17:45,98.3,36.3,37.1,77.3,67,9.5,1.9,16.5,17.47,97.43,0.16
107646,Divya,INST-2120,12:30,723.7,42.9,37.8,32.4,27.3,12.6,0,20.9,18.7,92.98,0.99
107647,Ravi,INST-9670,15:45,343.7,35.3,34,60.3,48.1,12.1,20.5,13.5,17.56,98.87,0.67
107648,John,INST-3417,3:30,0,42.3,41.2,47.6,64.9,10.9,5.2,5.3,17.22,94.73,0.16
107649,Kumar,INST-9861,15:00,694,48.2,41.1,5.2,76.5,1.3,0,26.3,22.75,96.32,1.32
107650,Ravi,INST-5593,11:15,397.9,37.5,34.5,72.1,60.7,9.5,7.2,25.7,20.27,97.42,0.73
107651,Meena,INST-5822,15:30,492.8,29.7,24,34.8,77.5,7.5,0,29.2,17.17,98.91,0.85
107652,Divya,INST-2143,1:30,0,32.7,33.9,31,32.8,11.1,0,23.9,19.76,96.58,0
107653,Arun,INST-1846,23:15,0,28.7,30,37.8,86.7,9.3,0,2.9,22.51,95.74,0
107654,Akash,INST-8587,5:15,0,36.8,35.2,86.8,82.8,11.8,16.4,17.7,21.92,95.92,0
107655,Divya,INST-1151,18:30,10.9,36.8,37.7,33.5,51.5,1.7,0,21.3,18.66,94.87,0.04
107656,Arun,INST-9759,6:15,0,25.9,27,1.9,41.3,0.1,0,4,18.33,94.32,0.07
107657,Arun,INST-8708,17:45,91.5,21.6,19.5,72.4,58.5,5,19.7,19.9,20.86,96.53,0.26
107658,Kumar,INST-9971,6:30,0,31.4,29.5,76.7,81.1,4,20.9,7.4,18.79,98.82,0
107659,John,INST-5846,16:15,385.1,38.5,34.9,26.1,50.8,9.3,0,21.7,17,95.62,0.65
107660,Kumar,INST-1969,14:15,785.6,40.4,32.8,9.3,65.5,12,0,0.2,19.29,94.6,1.56
107661,Meena,INST-1511,10:45,600.6,27.9,23.8,38.5,35.3,4.5,0,14.1,20.31,96.49,0.96
107662,Arun,INST-3504,11:45,492.5,30.7,27.4,58,49.5,10.8,9.7,19.9,18.53,97.26,0.81
107663,Akash,INST-9053,15:30,583.1,28.5,22.7,19,36,10.1,0,26.3,19.35,95.45,1.11
107664,Priya,INST-2628,20:30,0,22.4,21.7,86.6,38.9,9.4,0.9,21.4,17.1,94.86,0
107665,John,INST-7198,9:45,708.4,38.8,33.1,0.9,58.5,6.1,0,1.3,19.24,98.89,1.2
107666,Arun,INST-7982,20:15,0,26.2,24.3,70.7,24.2,9.4,0.3,12,22.65,95.76,0.01
107667,Ravi,INST-7282,11:00,518,24.3,18.7,54.3,77.5,13.7,6.9,12.1,18.17,94.42,0.71
107668,John,INST-8540,18:45,0,32.9,32,26,89.6,11.9,0,7.9,20.3,98.78,0.03
107669,Priya,INST-4580,12:45,694.1,22.9,18.3,36.3,34.1,1.6,0,5.7,17.73,97.31,1.05
